"y","domain","topic","var","coef","coef_lower","coef_upper","p_value"
"T14","Economic context","Employment","RACE_FAC_2",-5.20487407106671,-9.10898284163566,-0.498453431853867,0.03
"T14","Economic context","Employment","RACE_FAC_1",0,0,2.39783119918751,0.62
"T14","Economic context","Employment","ETHN_FAC_0",0,0,0,0.99
"T14","Economic context","Employment","RACE_FAC_0",0,-3.36339393559126,0,0.59
"T14","Economic context","Employment","SITE_Utah",0,0,0.823543569811701,0.66
"T14","Economic context","Employment","RACE_FAC_6",0,0,0,0.99
"T14","Economic context","Employment","ACS_PCT_ADMIN",-0.0329231949564508,-0.183952856168463,0,0.23
"T14","Economic context","Employment","ACS_PCT_ARMED_FORCES",0,-0.141740461833307,0.491971405473017,0.78
"T14","Economic context","Employment","ACS_PCT_ART",0,-0.0125437539206073,0.0297849837590737,0.87
"T14","Economic context","Employment","ACS_PCT_CONSTRUCT",0,0,0.108108192130449,0.81
"T14","Economic context","Employment","ACS_PCT_EDUC",0.0586319176546334,0,0.117415863107912,0.12
"T14","Economic context","Employment","ACS_PCT_EMPLOYED",0.000900378867697979,0,0.202799469921557,0.37
"T14","Economic context","Employment","ACS_PCT_FINANCE",0,-0.0979618302396093,0,0.88
"T14","Economic context","Employment","ACS_PCT_GOVT",0,0,0,0.98
"T14","Economic context","Employment","ACS_PCT_INFORM",-0.0617555006830768,-0.278150726029571,0,0.34
"T14","Economic context","Employment","ACS_PCT_MANUFACT",0,-0.0475455551692038,0,0.82
"T14","Economic context","Employment","ACS_PCT_NATURE",0,-0.176741437453645,0,0.77
"T14","Economic context","Employment","ACS_PCT_NOT_LABOR",0,0,0.0366152251197719,0.77
"T14","Economic context","Employment","ACS_PCT_OTHER",0,-0.133828007989842,0.0263885947891331,0.65
"T14","Economic context","Employment","ACS_PCT_PROFESS",0.0196810891296576,0,0.0960509063507956,0.38
"T14","Economic context","Employment","ACS_PCT_PVT_NONPROFIT",0,-0.00791883054891662,0.00364681562625507,0.92
"T14","Economic context","Employment","ACS_PCT_PVT_PROFIT",0,-0.0775103267792072,0,0.73
"T14","Economic context","Employment","ACS_PCT_RETAIL",0,-0.0374019261094806,0.022438176300896,0.79
"T14","Economic context","Employment","ACS_PCT_TRANSPORT",-0.0649306981820026,-0.18923919491438,0,0.15
"T14","Economic context","Employment","ACS_PCT_UNEMPLOY",-3.22031264743928e-06,-0.0103384763562776,0,0.64
"T14","Economic context","Employment","ACS_PCT_VET_LABOR_FORCE_18_64",0,0,0.0140691432836399,0.65
"T14","Economic context","Employment","ACS_PCT_VET_UNEMPL_18_64",0,-0.0124483124340564,0.010417284449741,0.75
"T14","Economic context","Employment","ACS_PCT_WHOLESALE",0,-0.179796739913766,0,0.61
"T14","Economic context","Employment","ACS_PCT_WORK_RES_F",0,0,0.0044265472296226,0.91
"T14","Economic context","Employment","ACS_PCT_WORK_RES_M",0,0,0.0137617539095864,0.77
"T14","Economic context","Employment","ACS_TOT_CIVIL_EMPLOY_POP",0,0,8.89989543043439e-05,0.91
"T14","Economic context","Employment","ACS_TOT_CIVILIAN_LABOR",0,0,2.10976082914022e-05,0.96
"T14","Economic context","Employment","ACS_TOT_WORKER_HH",0,0,0,0.98
"T14","Economic context","Employment","ACS_TOT_WORKER_NWFH",0,-4.55937751876437e-05,0,0.95
"T14","Economic context","Income","AGE",-0.246515946304523,-0.33405046365656,-0.169769608841859,0
"T14","Economic context","Income","STUDY_ID",0,0,0,1
"T14","Economic context","Income","SEX_FAC_2",2.86478857888556,1.84231107063831,3.61738472328608,0
"T14","Economic context","Income","BSBP_GROUP_bsbp1",-0.24938043883257,-1.63793122867096,0.0335481643471087,0.33
"T14","Economic context","Income","BSBP_GROUP_bsbp2",0,-1.21969553420134,1.31563511853295,0.42
"T14","Economic context","Income","RACE_FAC_3",-4.60713994026602,-6.52570782095475,-2.5493687250135,0
"T14","Economic context","Income","BSBP_GROUP_bsbp3",-2.02907145986363,-3.36035474187514,-0.0962857720177935,0.02
"T14","Economic context","Income","ETHN_FAC_1",-0.145076535356226,-3.55295409568327,2.17581481367772,0.42
"T14","Economic context","Income","RACE_FAC_2",-7.66645090425089,-11.6000494230017,-2.63804573666902,0.02
"T14","Economic context","Income","RACE_FAC_1",3.53622635050972,0,5.55726207810851,0.08
"T14","Economic context","Income","ETHN_FAC_0",0,-1.15741544148686,0,0.74
"T14","Economic context","Income","RACE_FAC_0",-0.836762971441172,-3.60343077484032,1.46250235938894,0.34
"T14","Economic context","Income","SITE_Utah",0.42201660065521,0,1.44966097092452,0.18
"T14","Economic context","Income","RACE_FAC_6",0.0925319411542673,0,4.22464873604362,0.61
"T14","Economic context","Income","ACS_GINI_INDEX",0,-6.67604462549972,3.02162608758627,0.51
"T14","Economic context","Income","ACS_MEDIAN_HH_INC",0,0,1.12364362806691e-05,0.82
"T14","Economic context","Income","ACS_MEDIAN_HH_INC_WHITE",0,0,1.2714953887428e-05,0.77
"T14","Economic context","Income","ACS_MEDIAN_INC_F",2.09365025035705e-05,0,8.55614960889424e-05,0.32
"T14","Economic context","Income","ACS_MEDIAN_INC_M",0,-4.10753532261128e-07,1.93762110165968e-05,0.83
"T14","Economic context","Income","ACS_MEDIAN_NONVET_INC",1.92519743801477e-05,0,7.85179009695482e-05,0.43
"T14","Economic context","Income","ACS_MEDIAN_VET_INC",0,-1.49507733379313e-05,1.06365570579127e-05,0.47
"T14","Economic context","Income","ACS_PCT_HH_INC_10000",0,-0.0447443883293646,0.164256965738224,0.47
"T14","Economic context","Income","ACS_PCT_HH_INC_100000",0,0,0.00196124064988819,0.96
"T14","Economic context","Income","ACS_PCT_HH_INC_14999",0,-0.0996887766983098,0.0637348884915544,0.46
"T14","Economic context","Income","ACS_PCT_HH_INC_24999",0.0141464993662279,0,0.17619694316374,0.39
"T14","Economic context","Income","ACS_PCT_HH_INC_49999",-0.0114386000939403,-0.0699550519569067,0.00543590631125142,0.5
"T14","Economic context","Income","ACS_PCT_HH_INC_99999",-0.0101263757999361,-0.0685427366638258,0.00762401025967346,0.36
"T14","Economic context","Income","ACS_PCT_INC50_BELOW17",0,-0.0245426244639665,0.0469948577160269,0.49
"T14","Economic context","Income","ACS_PER_CAPITA_INC",0,-3.78867781242301e-07,2.11039199386872e-05,0.81
"T14","Economic context","Poverty","AGE",-0.237327608149691,-0.315108543010058,-0.154220404316767,0
"T14","Economic context","Poverty","STUDY_ID",0,0,0,1
"T14","Economic context","Poverty","SEX_FAC_2",2.8118113674367,1.81199408950088,3.68784097330307,0
"T14","Economic context","Poverty","BSBP_GROUP_bsbp1",-0.281854060926087,-1.24144471728362,0.174049545391875,0.29
"T14","Economic context","Poverty","BSBP_GROUP_bsbp2",0,-0.715618554497928,1.02451190591005,0.54
"T14","Economic context","Poverty","RACE_FAC_3",-4.28844914879409,-5.66908706968895,-2.85921175981453,0
"T14","Economic context","Poverty","BSBP_GROUP_bsbp3",-2.04586829590627,-3.40450440235219,-0.26894169151939,0.01
"T14","Economic context","Poverty","ETHN_FAC_1",-0.0122313866630927,-3.42121779336738,0.92938326365623,0.51
"T14","Economic context","Poverty","RACE_FAC_2",-7.17187814961227,-11.3629888241508,-0.0892732260069544,0.03
"T14","Economic context","Poverty","RACE_FAC_1",2.63177688279437,0,5.48893428734393,0.19
"T14","Economic context","Poverty","ETHN_FAC_0",0,-1.19649308220824,0,0.72
"T14","Economic context","Poverty","RACE_FAC_0",-0.473261624899332,-3.51180341641633,1.90044682176967,0.45
"T14","Economic context","Poverty","SITE_Utah",0.233462886939249,0,1.19558520169188,0.29
"T14","Economic context","Poverty","RACE_FAC_6",0,0,3.00935126769525,0.62
"T14","Economic context","Poverty","ACS_PCT_HEALTH_INC_138_199",0,-0.0252202020871032,0.0363643559164951,0.8
"T14","Economic context","Poverty","ACS_PCT_HEALTH_INC_200_399",-0.0222385675858422,-0.0499787590560246,0,0.32
"T14","Economic context","Poverty","ACS_PCT_HEALTH_INC_ABOVE400",0,0,0.0258657889860243,0.79
"T14","Economic context","Poverty","ACS_PCT_HEALTH_INC_BELOW137",0,-0.0811027730463657,0,0.74
"T14","Economic context","Poverty","ACS_PCT_HH_1FAM_FOOD_STMP",0,-0.0370468851892901,0.00683279452922215,0.64
"T14","Economic context","Poverty","ACS_PCT_HH_FOOD_STMP",0,0,0.0270203832613575,0.84
"T14","Economic context","Poverty","ACS_PCT_HH_FOOD_STMP_BLW_POV",-0.061704646827117,-0.172907750731035,0,0.43
"T14","Economic context","Poverty","ACS_PCT_HH_NO_FD_STMP_BLW_POV",0.0387594790417978,0,0.14558492025565,0.37
"T14","Economic context","Poverty","ACS_PCT_HH_PUB_ASSIST",0,0,0.0465433868334096,0.8
"T14","Economic context","Poverty","ACS_PCT_INC50",0.00137470246054776,0,0.19720304850214,0.55
"T14","Economic context","Poverty","ACS_PCT_INC50_ABOVE65",0,-0.071177596183807,0.145482240694636,0.54
"T14","Economic context","Poverty","ACS_PCT_NONVET_POV_18_64",0,0,0.0317087492703338,0.93
"T14","Economic context","Poverty","ACS_PCT_PERSON_INC_100_124",-0.109473366903956,-0.24803526762625,0,0.15
"T14","Economic context","Poverty","ACS_PCT_PERSON_INC_125_199",0,-0.0537553780273927,0,0.77
"T14","Economic context","Poverty","ACS_PCT_PERSON_INC_ABOVE200",0,0,0,1
"T14","Economic context","Poverty","ACS_PCT_PERSON_INC_BELOW99",0,0,0,1
"T14","Economic context","Poverty","ACS_PCT_POV_ASIAN",0.0160543353992844,0,0.043613333443375,0.12
"T14","Economic context","Poverty","ACS_PCT_POV_BLACK",0.00209308840537384,-0.00366349143233043,0.0169734046373375,0.42
"T14","Economic context","Poverty","ACS_PCT_POV_HISPANIC",-0.00280685704843686,-0.0396722685713693,0,0.36
"T14","Economic context","Poverty","ACS_PCT_POV_MULTI",-0.00837632798959628,-0.0395709162769356,0,0.37
"T14","Economic context","Poverty","ACS_PCT_POV_WHITE",0,-0.0362851583271854,0.00257901366263057,0.82
"T14","Economic context","Poverty","ACS_PCT_VET_POV_18_64",0,-0.0217563796700447,0.00562298533184717,0.41
"T14","Economic context","Poverty","ACS_TOT_CIVIL_NONINST_POP_POV",0,-0.000133246641089607,7.62133813049466e-05,0.76
"T14","Economic context","Poverty","ACS_TOT_CIVIL_POP_POV",0,-0.000268925542957917,7.83138877185143e-05,0.77
"T14","Economic context","Poverty","ACS_TOT_POP_POV",0,-1.35233131200721e-05,5.41861277874633e-05,0.87
"T14","Education","Attainment","AGE",-0.247555592034291,-0.339210517321086,-0.179795325215548,0
"T14","Education","Attainment","STUDY_ID",0,0,0,1
"T14","Education","Attainment","SEX_FAC_2",2.83909456875634,1.9003769705584,3.65166896902408,0
"T14","Education","Attainment","BSBP_GROUP_bsbp1",-0.316712212946854,-1.31159539682596,0.167294054341178,0.28
"T14","Education","Attainment","BSBP_GROUP_bsbp2",0,-0.872230339939483,1.35675577178807,0.41
"T14","Education","Attainment","RACE_FAC_3",-4.48856944455049,-6.04664617974844,-2.71586675877214,0
"T14","Education","Attainment","BSBP_GROUP_bsbp3",-2.03346519079814,-3.31917031586677,-0.454817222304093,0
"T14","Education","Attainment","ETHN_FAC_1",-0.146031240437792,-4.47865780607697,1.98357623482477,0.33
"T14","Education","Attainment","RACE_FAC_2",-7.73058194177918,-11.71736536175,-2.09352204078003,0.01
"T14","Education","Attainment","RACE_FAC_1",3.59579928178089,0,5.35379459210639,0.07
"T14","Education","Attainment","ETHN_FAC_0",0,-1.86486635609128,0,0.65
"T14","Education","Attainment","RACE_FAC_0",-0.957184714426056,-4.89953192181697,2.15739347785295,0.25
"T14","Education","Attainment","SITE_Utah",0.294445712126487,-0.0325601520097098,1.18967436158108,0.24
"T14","Education","Attainment","RACE_FAC_6",0,0,4.31708649203349,0.68
"T14","Education","Attainment","ACS_PCT_BACHELOR_DGR",0,-0.00747252363969889,0.0154096685407833,0.86
"T14","Education","Attainment","ACS_PCT_COLLEGE_ASSOCIATE_DGR",-0.0212449958509753,-0.0629328070595487,0,0.38
"T14","Education","Attainment","ACS_PCT_GRADUATE_DGR",0.0283671847493408,0,0.0932146824120333,0.31
"T14","Education","Attainment","ACS_PCT_HS_GRADUATE",-0.0143334942128113,-0.082851439773004,0,0.38
"T14","Education","Attainment","ACS_PCT_LT_HS",0,0,0.0841394228254297,0.48
"T14","Education","Attainment","ACS_PCT_NO_WORK_NO_SCHL_16_19",0,-0.101678649465548,0.0347133183413053,0.31
"T14","Education","Attainment","ACS_PCT_POSTHS_ED",0,0,4.1752450706413e-05,0.97
"T14","Education","Attainment","ACS_PCT_VET_BACHELOR",0,-0.00722439923887021,0.0173073775499922,0.72
"T14","Education","Attainment","ACS_PCT_VET_COLLEGE",0,-0.0200549315378664,0.0149449580695859,0.55
"T14","Education","Attainment","ACS_PCT_VET_HS",0,-0.0221940520563459,0.00945592401868931,0.68
"T14","Physical infrastructure","Environment","AGE",-0.246646472542309,-0.314403118004625,-0.169494195467372,0
"T14","Physical infrastructure","Environment","STUDY_ID",0,0,0,1
"T14","Physical infrastructure","Environment","SEX_FAC_2",2.89941892895377,1.89718255169444,3.6445926417936,0
"T14","Physical infrastructure","Environment","BSBP_GROUP_bsbp1",-0.312035859218336,-1.28208023937663,0.477863339700987,0.42
"T14","Physical infrastructure","Environment","BSBP_GROUP_bsbp2",0,-1.07187380709471,1.16341410145409,0.39
"T14","Physical infrastructure","Environment","RACE_FAC_3",-5.06593934356147,-6.48672440431823,-3.73062408930192,0
"T14","Physical infrastructure","Environment","BSBP_GROUP_bsbp3",-2.22719738749831,-3.33187012897612,-0.769539839763369,0
"T14","Physical infrastructure","Environment","ETHN_FAC_1",-0.459870054106052,-4.24603647377267,2.00189390917031,0.25
"T14","Physical infrastructure","Environment","RACE_FAC_2",-7.65968766445895,-11.3201965975421,-3.31748922553942,0
"T14","Physical infrastructure","Environment","RACE_FAC_1",3.35247503418309,0,4.65344703400717,0.2
"T14","Physical infrastructure","Environment","ETHN_FAC_0",0,-1.58183353689371,0,0.7
"T14","Physical infrastructure","Environment","RACE_FAC_0",-1.06430954017354,-4.17561466031244,2.34208837544107,0.24
"T14","Physical infrastructure","Environment","SITE_Utah",0.325561264648767,-0.198838692964102,1.37290303614425,0.13
"T14","Physical infrastructure","Environment","RACE_FAC_6",1.27521935373744,0,4.36938601800516,0.38
"T14","Physical infrastructure","Housing","AGE",-0.238308308153049,-0.351133694010144,-0.166987078657269,0
"T14","Physical infrastructure","Housing","STUDY_ID",0,0,0,1
"T14","Physical infrastructure","Housing","SEX_FAC_2",2.78224915864158,1.79407102766426,3.46291552695115,0
"T14","Physical infrastructure","Housing","BSBP_GROUP_bsbp1",-0.293990189998311,-1.12279967042759,0.0129995244813741,0.37
"T14","Physical infrastructure","Housing","BSBP_GROUP_bsbp2",0,-0.759008033515097,1.1997863059672,0.5
"T14","Physical infrastructure","Housing","RACE_FAC_3",-4.59444621488537,-6.2959073952759,-2.88232263881781,0
"T14","Physical infrastructure","Housing","BSBP_GROUP_bsbp3",-2.14511274471355,-3.75230588130646,-0.602380814445654,0.02
"T14","Physical infrastructure","Housing","ETHN_FAC_1",0,-3.47444992209804,1.68899620493745,0.38
"T14","Physical infrastructure","Housing","RACE_FAC_2",-7.08091138689014,-10.0127463059217,-3.59271835225814,0
"T14","Physical infrastructure","Housing","RACE_FAC_1",2.83606242495864,0,5.91918283511307,0.27
"T14","Physical infrastructure","Housing","ETHN_FAC_0",0,-1.45713395218201,0,0.76
"T14","Physical infrastructure","Housing","RACE_FAC_0",-0.926383933574593,-3.72167453996061,1.02478152241721,0.41
"T14","Physical infrastructure","Housing","SITE_Utah",0.243106818324797,0,1.21529376767522,0.4
"T14","Physical infrastructure","Housing","RACE_FAC_6",0,0,2.7802423190629,0.77
"T14","Physical infrastructure","Housing","ACS_MDN_OWNER_COST_MORTGAGE",0,0,0.00041045297537178,0.87
"T14","Physical infrastructure","Housing","ACS_MDN_OWNER_COST_NO_MORTG",0.000357885760964483,0,0.0033200577581054,0.41
"T14","Physical infrastructure","Housing","ACS_MEDIAN_HOME_VALUE",7.81605287480893e-07,0,4.88787564504557e-06,0.53
"T14","Physical infrastructure","Housing","ACS_MEDIAN_RENT",3.46943066926761e-05,0,0.00194806902298123,0.46
"T14","Physical infrastructure","Housing","ACS_MEDIAN_YEAR_BUILT",0,-0.000803160036635075,0.000359394161936238,0.57
"T14","Physical infrastructure","Housing","ACS_PCT_10UNITS",0,-0.0257175053881319,0.00194525838845808,0.72
"T14","Physical infrastructure","Housing","ACS_PCT_1UP_OWNER_1ROOM",0.0891087368287481,0,0.299714506250489,0.23
"T14","Physical infrastructure","Housing","ACS_PCT_1UP_PERS_1ROOM",0,0,0.220791545292539,0.75
"T14","Physical infrastructure","Housing","ACS_PCT_1UP_RENT_1ROOM",0.00947878653291248,-0.0413750568547533,0.125286676470108,0.43
"T14","Physical infrastructure","Housing","ACS_PCT_GRP_QRT",0,-0.10837608287084,0.102773282392569,0.57
"T14","Physical infrastructure","Housing","ACS_PCT_HU_BOT_TANK_LP_GAS",0,-0.0646111334676784,0.044569907352088,0.66
"T14","Physical infrastructure","Housing","ACS_PCT_HU_BUILT_1979",0.00721032919740528,0,0.0239583567765899,0.22
"T14","Physical infrastructure","Housing","ACS_PCT_HU_COAL",-0.693411354819664,-3.8794319611101,0.851929528041335,0.37
"T14","Physical infrastructure","Housing","ACS_PCT_HU_ELEC",0,-0.0210451787498724,0.0237225676661499,0.78
"T14","Physical infrastructure","Housing","ACS_PCT_HU_KITCHEN",0.0262525281388766,0,0.216352254252983,0.29
"T14","Physical infrastructure","Housing","ACS_PCT_HU_MOBILE_HOME",-0.0906710522121213,-0.200705430403479,0,0.1
"T14","Physical infrastructure","Housing","ACS_PCT_HU_NO_FUEL",-0.430836881509122,-1.11905059039145,0,0.1
"T14","Physical infrastructure","Housing","ACS_PCT_HU_OIL",0,-0.901640594171372,0.206240802226761,0.54
"T14","Physical infrastructure","Housing","ACS_PCT_HU_OTHER",0,-0.106593874035303,0.746521248742779,0.47
"T14","Physical infrastructure","Housing","ACS_PCT_HU_PLUMBING",0,-0.113836891899034,0.0676108467283847,0.73
"T14","Physical infrastructure","Housing","ACS_PCT_HU_SOLAR",0,-0.201421668517939,0.705471694701885,0.6
"T14","Physical infrastructure","Housing","ACS_PCT_HU_UTILITY_GAS",0,-0.00772421892137263,0.00411975830490177,0.83
"T14","Physical infrastructure","Housing","ACS_PCT_HU_WOOD",0,-0.0698631152347216,0.104697337720551,0.8
"T14","Physical infrastructure","Housing","ACS_PCT_OWNER_HU",0.017340757176143,0,0.0385175988311821,0.15
"T14","Physical infrastructure","Housing","ACS_PCT_OWNER_HU_CHILD",-0.0060581051096784,-0.0514361986814957,0,0.4
"T14","Physical infrastructure","Housing","ACS_PCT_OWNER_HU_COST_30PCT",0.00128959299114889,0,0.073522226772813,0.54
"T14","Physical infrastructure","Housing","ACS_PCT_OWNER_HU_COST_50PCT",0,-0.0870486393647828,0.0345230918943152,0.43
"T14","Physical infrastructure","Housing","ACS_PCT_RENTER_HU",-0.00150283995300007,-0.0122961626115284,0,0.17
"T14","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_ABOVE65",0,-0.0170347393422277,0.0183212731222883,0.6
"T14","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_CHILD",-0.0123273257544572,-0.0322199888518675,0,0.19
"T14","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_COST_30PCT",0.00749703471985071,0,0.0337782741549526,0.32
"T14","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_COST_50PCT",0.0093626382680198,0,0.0514982924467604,0.28
"T14","Physical infrastructure","Housing","ACS_PCT_VACANT_HU",-0.00322784871055518,-0.074303551871304,0,0.4
"T14","Physical infrastructure","Housing","ACS_TOT_HU",0,-0.00049581845379906,0.000400774426215522,0.58
"T14","Physical infrastructure","Internet connectivity","AGE",-0.251643173595048,-0.319006087327396,-0.187901387877152,0
"T14","Physical infrastructure","Internet connectivity","STUDY_ID",0,0,0,1
"T14","Physical infrastructure","Internet connectivity","SEX_FAC_2",2.89055896382521,1.91301151387221,3.69200811613437,0
"T14","Physical infrastructure","Internet connectivity","BSBP_GROUP_bsbp1",-0.356609432916996,-1.67889160077758,0.216992066227172,0.24
"T14","Physical infrastructure","Internet connectivity","BSBP_GROUP_bsbp2",0,-0.967495734515767,1.49405976340915,0.28
"T14","Physical infrastructure","Internet connectivity","RACE_FAC_3",-4.7755252134564,-6.35784113013313,-2.77922756713037,0
"T14","Physical infrastructure","Internet connectivity","BSBP_GROUP_bsbp3",-2.22953540377534,-3.78950186816117,-0.840439468557272,0
"T14","Physical infrastructure","Internet connectivity","ETHN_FAC_1",-0.482429166716995,-5.08409379660182,2.20583326781729,0.25
"T14","Physical infrastructure","Internet connectivity","RACE_FAC_2",-8.11144539413725,-12.3337077771197,-2.64255031249573,0
"T14","Physical infrastructure","Internet connectivity","RACE_FAC_1",4.35021115602764,0,7.66546108509693,0.18
"T14","Physical infrastructure","Internet connectivity","ETHN_FAC_0",0,-1.40099025405831,0.222717535220533,0.64
"T14","Physical infrastructure","Internet connectivity","RACE_FAC_0",-0.91104039012227,-4.30377408674701,1.39157693325116,0.22
"T14","Physical infrastructure","Internet connectivity","SITE_Utah",0.498114298782662,0,1.73344495187958,0.16
"T14","Physical infrastructure","Internet connectivity","RACE_FAC_6",1.38519425207367,0,5.74017140883992,0.51
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_BROADBAND",0.0238454267961314,0,0.0945454846908913,0.34
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_BROADBAND_ANY",0,0,0.0822293648007427,0.84
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_BROADBAND_ONLY",0,-0.0357982250683139,0.121364190452696,0.4
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_CELLULAR",0,0,0.0928626088912592,0.66
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_CELLULAR_ONLY",0,-0.0944033851976439,0,0.56
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_DIAL_INTERNET_ONLY",-0.500943960816365,-1.0758238926319,0,0.17
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_INTERNET",0,0,0.008663998508332,0.95
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_INTERNET_NO_SUBS",0,-0.0609348668044954,0.191160245771805,0.45
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_NO_COMP_DEV",0,-0.00632092348991813,0.231233170686575,0.54
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_NO_INTERNET",-0.0430479152177833,-0.217198505191046,0,0.34
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_OTHER_COMP",-0.054735862266232,-0.280663517994369,0.0237343834739168,0.25
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_OTHER_COMP_ONLY",0.0727540366294799,-0.416675770259453,6.7855464222666,0.38
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_PC",0,-0.0763610378521582,0.00830824219391635,0.68
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_PC_ONLY",0,-0.0854194835816644,0.123077760678947,0.52
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SAT_INTERNET",0,-0.0615636684805405,0.0573263771669441,0.42
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SMARTPHONE",-0.0608258748192688,-0.171864250112083,0,0.32
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SMARTPHONE_ONLY",-0.0402849050970073,-0.13072048903273,0,0.31
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_TABLET",0,-0.0428937395111199,0.0288690770445895,0.63
"T14","Physical infrastructure","Internet connectivity","ACS_PCT_HH_TABLET_ONLY",-0.0398339020101862,-0.569728636115065,0.232763683982134,0.29
"T14","Physical infrastructure","Migration","AGE",-0.242059567225852,-0.350081610673358,-0.166307097303588,0
"T14","Physical infrastructure","Migration","STUDY_ID",0,0,0,1
"T14","Physical infrastructure","Migration","SEX_FAC_2",2.84383524269213,1.92944658238233,3.60112344987402,0
"T14","Physical infrastructure","Migration","BSBP_GROUP_bsbp1",-0.272121709827872,-1.07409377435969,0.3700191793814,0.43
"T14","Physical infrastructure","Migration","BSBP_GROUP_bsbp2",0,-0.918103925610329,1.16643482471012,0.41
"T14","Physical infrastructure","Migration","RACE_FAC_3",-4.93725844938623,-6.60979743315785,-3.57679248899786,0
"T14","Physical infrastructure","Migration","BSBP_GROUP_bsbp3",-2.14695074134663,-3.90219361224103,-0.426796772542344,0
"T14","Physical infrastructure","Migration","ETHN_FAC_1",-0.147088603089189,-3.70915642968072,1.90645609470521,0.37
"T14","Physical infrastructure","Migration","RACE_FAC_2",-7.47893647400473,-11.9834041441596,-3.28168616937196,0
"T14","Physical infrastructure","Migration","RACE_FAC_1",2.61813405152706,0,3.9702581628322,0.13
"T14","Physical infrastructure","Migration","ETHN_FAC_0",0,-1.34716381862203,0,0.74
"T14","Physical infrastructure","Migration","RACE_FAC_0",-0.850761157930891,-4.34854935512878,1.16267349377914,0.35
"T14","Physical infrastructure","Migration","SITE_Utah",0.345797175108371,0,1.31848850180949,0.22
"T14","Physical infrastructure","Migration","RACE_FAC_6",0.409250309948846,0,4.77107690786559,0.55
"T14","Physical infrastructure","Migration","ACS_PCT_DIF_STATE",0,-0.104216713434992,0.107769228134917,0.48
"T14","Physical infrastructure","Migration","ACS_PCT_IN_COUNTY_MOVE",-0.0613269695545668,-0.147164768898555,0,0.16
"T14","Physical infrastructure","Migration","ACS_PCT_IN_STATE_MOVE",0,-0.204175147809489,0.093340300262758,0.42
"T14","Physical infrastructure","Transportation","AGE",-0.244258076016293,-0.334272941221869,-0.170601456869851,0
"T14","Physical infrastructure","Transportation","STUDY_ID",0,0,0,1
"T14","Physical infrastructure","Transportation","SEX_FAC_2",2.82044795063363,1.82456680302958,3.69676703954846,0
"T14","Physical infrastructure","Transportation","BSBP_GROUP_bsbp1",-0.308745457087749,-1.35617926157916,0.0744022238578215,0.3
"T14","Physical infrastructure","Transportation","BSBP_GROUP_bsbp2",0,-0.864406627809278,1.46060600564665,0.47
"T14","Physical infrastructure","Transportation","RACE_FAC_3",-4.79467458356681,-6.39045560344391,-3.00670787859306,0
"T14","Physical infrastructure","Transportation","BSBP_GROUP_bsbp3",-2.17701210021341,-3.82859321371452,-0.588473051441881,0.01
"T14","Physical infrastructure","Transportation","ETHN_FAC_1",-0.303186282504151,-3.90556913033361,1.73884091464677,0.36
"T14","Physical infrastructure","Transportation","RACE_FAC_2",-7.21977104672083,-11.0696911550391,-1.11522222678603,0.02
"T14","Physical infrastructure","Transportation","RACE_FAC_1",3.07700334680293,0,4.56281672904055,0.12
"T14","Physical infrastructure","Transportation","ETHN_FAC_0",0,-1.49425938252558,0,0.72
"T14","Physical infrastructure","Transportation","RACE_FAC_0",-0.576024721181722,-3.53940169185915,0.819548414191798,0.39
"T14","Physical infrastructure","Transportation","SITE_Utah",0.130813852591828,-0.260013676369988,1.08904494718764,0.35
"T14","Physical infrastructure","Transportation","RACE_FAC_6",0,0,2.75776936617044,0.64
"T14","Physical infrastructure","Transportation","ACS_PCT_COMMT_15MIN",0,-0.0411163107415548,0,0.78
"T14","Physical infrastructure","Transportation","ACS_PCT_COMMT_29MIN",0.0325480582532407,0,0.0681645794150897,0.11
"T14","Physical infrastructure","Transportation","ACS_PCT_COMMT_59MIN",0,-0.0486466486002591,0,0.45
"T14","Physical infrastructure","Transportation","ACS_PCT_COMMT_60MINUP",0,-0.0597943314530142,0.113003385553772,0.46
"T14","Physical infrastructure","Transportation","ACS_PCT_DRIVE_2WORK",0,-0.0504177813008478,0,0.82
