"y","domain","topic","var","coef","coef_lower","coef_upper","p_value","OR","OR_lower","OR_upper"
"T09","Economic context","Employment","ACS_PCT_VET_LABOR_FORCE_18_64",0.00421090970596427,0,0.0118893606465045,0.15,1.00421978804383,1,1.01196032003654
"T09","Economic context","Employment","ACS_PCT_VET_UNEMPL_18_64",0,-0.00324056859690371,0.00337999933531109,0.78,1,0.996764676378415,1.00338571797425
"T09","Economic context","Employment","ACS_PCT_WHOLESALE",0,0,0.0564657472402526,0.67,1,1,1.05809037166422
"T09","Economic context","Employment","ACS_PCT_WORK_RES_F",0,0,0.00564172315203867,0.78,1,1,1.0056576676428
"T09","Economic context","Employment","ACS_PCT_WORK_RES_M",0,-0.00138430197991479,0,0.93,1,0.998616655724103,1
"T09","Economic context","Employment","ACS_TOT_CIVIL_EMPLOY_POP",6.23911200674331e-05,0,0.000193676646975546,0.64,1.00006239306643,1,1.00019369540351
"T09","Economic context","Employment","ACS_TOT_CIVILIAN_LABOR",0,0,0.00011793326933204,0.77,1,1,1.00011794022373
"T09","Economic context","Employment","ACS_TOT_WORKER_HH",0,0,0.000151571403575543,0.88,1,1,1.0001515828911
"T09","Economic context","Employment","ACS_TOT_WORKER_NWFH",0,0,0,0.99,1,1,1
"T09","Economic context","Income","AGE",-0.0230255685171938,-0.0462741559390842,-0.0047619218272784,0,0.977237496940097,0.954780167652609,0.99524939814706
"T09","Economic context","Income","SEX_FAC2",0,0,0.219190663922887,0.62,1,1,1.24506864373002
"T09","Economic context","Income","BSBP_GROUPbsbp1",0,-0.0546958235479956,0.24457018604133,0.61,1,0.946773090238074,1.27707229172758
"T09","Economic context","Income","BSBP_GROUPbsbp2",0,-0.0641582493548372,0.212767952291564,0.51,1,0.937856572589263,1.23709755228244
"T09","Economic context","Income","RACE_FAC3",-0.0951790811734039,-0.53783003552053,0.0192113139850314,0.33,0.90921009747702,0.58401416838176,1.01939703870972
"T09","Economic context","Income","BSBP_GROUPbsbp3",0,-0.459255467528093,0.219269413907811,0.44,1,0.631753831692712,1.24516669672773
"T09","Economic context","Income","ETHN_FAC1",0,-0.241334206943412,0.573263356278647,0.69,1,0.785579036542504,1.7740469626437
"T09","Economic context","Income","RACE_FAC2",0,-1.04192253383173,0,0.54,1,0.352775806164673,1
"T09","Economic context","Income","RACE_FAC1",-2.0056942006761,-2.61600322596031,0,0.11,0.134566846867064,0.0730944216789055,1
"T09","Economic context","Income","ETHN_FAC0",0,-0.0737440523584682,0.149986212543554,0.9,1,0.928909415591946,1.16181822409969
"T09","Economic context","Income","RACE_FAC0",-0.426925916487863,-1.28208712525583,0,0.2,0.652511890809915,0.277457606938278,1
"T09","Economic context","Income","SITEUtah",0.00238490421336573,-0.00394289864357559,0.229472231447251,0.6,1.00238775035956,0.996064864374998,1.25793593567791
"T09","Economic context","Income","RACE_FAC6",0,0,0.768468367094656,0.74,1,1,2.15646081672703
"T09","Economic context","Income","ACS_GINI_INDEX",0,-1.93175434891445,0,0.54,1,0.144893781132833,1
"T09","Economic context","Income","ACS_MEDIAN_HH_INC",3.45717392580662e-06,0,5.54310293344088e-06,0.23,1.0000034571799,1,1.0000055431183
"T09","Economic context","Income","ACS_MEDIAN_HH_INC_WHITE",0,0,9.5362798695449e-07,0.95,1,1,1.00000095362844
"T09","Economic context","Income","ACS_MEDIAN_INC_F",6.98877112062655e-06,0,2.1526422716264e-05,0.31,1.00000698879554,1,1.00002152665441
"T09","Economic context","Income","ACS_MEDIAN_INC_M",0,0,4.99931595075125e-08,0.96,1,1,1.00000004999316
"T09","Economic context","Income","ACS_MEDIAN_NONVET_INC",0,0,3.46319686636699e-07,0.95,1,1,1.00000034631975
"T09","Economic context","Income","ACS_MEDIAN_VET_INC",0,0,5.82856038640223e-06,0.65,1,1,1.00000582857737
"T09","Economic context","Income","ACS_PCT_HH_INC_10000",-0.0029738649346953,-0.0344775936312148,0,0.59,0.997030552621473,0.966109986460622,1
"T09","Economic context","Income","ACS_PCT_HH_INC_100000",0,0,0.00120715915266593,0.97,1,1,1.00120788806255
"T09","Economic context","Income","ACS_PCT_HH_INC_14999",0,-0.0502381123476923,0,0.56,1,0.951002951993272,1
"T09","Economic context","Income","ACS_PCT_HH_INC_24999",-0.00206469766323795,-0.0312591513494411,0,0.55,0.99793743235878,0.969224364724911,1
"T09","Economic context","Income","ACS_PCT_HH_INC_49999",0,-0.0083081455553961,0.000219126293505224,0.87,1,0.991726271705397,1.00021915030343
"T09","Economic context","Income","ACS_PCT_HH_INC_99999",0,-0.00675233538264882,0.00695359917199278,0.74,1,0.993270410409378,1.00697783157763
"T09","Economic context","Income","ACS_PCT_INC50_BELOW17",0,-0.00451947068720778,0.00934513573905992,0.78,1,0.995490726752311,1.00938893785931
"T09","Economic context","Income","ACS_PER_CAPITA_INC",0,0,5.96342843591007e-06,0.91,1,1,1.00000596344622
"T09","Economic context","Poverty","AGE",-0.0228890491085476,-0.0473791249439588,-0.00304950289625469,0,0.977370917932357,0.953725747818784,0.996955142114844
"T09","Economic context","Poverty","SEX_FAC2",0,-0.030403406215841,0.282489580147272,0.61,1,0.970054128741014,1.32642795384081
"T09","Economic context","Poverty","BSBP_GROUPbsbp1",0,-0.0332117476150685,0.253196133967399,0.64,1,0.96733370729581,1.28813589926437
"T09","Economic context","Poverty","BSBP_GROUPbsbp2",0,-0.0414357368786108,0.271672230671928,0.76,1,0.959410988105242,1.31215684605135
"T09","Economic context","Poverty","RACE_FAC3",-0.0374140863005337,-0.527428770934809,0.0034757228854431,0.42,0.963277172871403,0.590120355251144,1.00348177021448
"T09","Economic context","Poverty","BSBP_GROUPbsbp3",0,-0.477567218027443,0.14631019891326,0.45,1,0.620290589484962,1.15755520473117
"T09","Economic context","Poverty","ETHN_FAC1",0,-0.178150358397468,0.662199930855652,0.7,1,0.836816591627375,1.93905342909608
"T09","Economic context","Poverty","RACE_FAC2",0,-1.1585311299099,0.0512633753803569,0.57,1,0.313946989708663,1.05260008572671
"T09","Economic context","Poverty","RACE_FAC1",-2.06345203761672,-2.7452733710005,0,0.13,0.12701475252994,0.0642307397226674,1
"T09","Economic context","Poverty","ETHN_FAC0",0,-0.374237479828821,0.374640915828949,0.85,1,0.687813550587993,1.45446904402532
"T09","Economic context","Poverty","RACE_FAC0",-0.424668526525383,-1.44443693560553,0,0.22,0.653986528392461,0.235878854155368,1
"T09","Economic context","Poverty","SITEUtah",0,-0.0370905626820442,0.279195945965753,0.56,1,0.963588866205338,1.32206637206301
"T09","Economic context","Poverty","RACE_FAC6",0,0,0.727889560651515,0.72,1,1,2.07070589381627
"T09","Economic context","Poverty","ACS_PCT_HEALTH_INC_138_199",-0.00233919875168063,-0.0315593415725638,0,0.57,0.997663535041675,0.968933456712663,1
"T09","Economic context","Poverty","ACS_PCT_HEALTH_INC_200_399",0,-0.0105630366228282,0.00634657825553475,0.63,1,0.989492556332861,1.00636676045669
"T09","Economic context","Poverty","ACS_PCT_HEALTH_INC_ABOVE400",0,0,0.00808147906975274,0.8,1,1,1.00811422236705
"T09","Economic context","Poverty","ACS_PCT_HEALTH_INC_BELOW137",0,0,0,0.98,1,1,1
"T09","Economic context","Poverty","ACS_PCT_HH_1FAM_FOOD_STMP",0,-0.00375826354499934,0.00274792288701027,0.81,1,0.99624878988845,1.00275170188778
"T09","Economic context","Poverty","ACS_PCT_HH_FOOD_STMP",-0.0142093822584785,-0.0425173493869005,0,0.45,0.985891094546172,0.958373838178196,1
"T09","Economic context","Poverty","ACS_PCT_HH_FOOD_STMP_BLW_POV",0,-0.0369554814665494,0,0.74,1,0.96371903775229,1
"T09","Economic context","Poverty","ACS_PCT_HH_NO_FD_STMP_BLW_POV",0,-0.0152961820256054,0.00311633457525253,0.82,1,0.984820210357955,1.00312119539385
"T09","Economic context","Poverty","ACS_PCT_HH_PUB_ASSIST",0,-0.0112204452479424,0,0.94,1,0.988842269167458,1
"T09","Economic context","Poverty","ACS_PCT_INC50",0,0,0.0214014366024383,0.87,1,1,1.02163208984494
"T09","Economic context","Poverty","ACS_PCT_INC50_ABOVE65",0,-0.0383058548594305,0,0.6,1,0.962418535484948,1
"T09","Economic context","Poverty","ACS_PCT_NONVET_POV_18_64",0,-0.00924495443866869,0,0.94,1,0.990797648763314,1
"T09","Economic context","Poverty","ACS_PCT_PERSON_INC_100_124",-0.0225032644355441,-0.0661117649713184,0,0.32,0.977748045392654,0.936026243499,1
"T09","Economic context","Poverty","ACS_PCT_PERSON_INC_125_199",0,-0.00728454933351415,0.00615693884567977,0.87,1,0.992741918687784,1.00617593175304
"T09","Economic context","Poverty","ACS_PCT_PERSON_INC_ABOVE200",0,0,0.00256278512918403,0.93,1,1,1.00256607187013
"T09","Economic context","Poverty","ACS_PCT_PERSON_INC_BELOW99",0,-0.0138916352730177,0,0.84,1,0.986204408244062,1
"T09","Economic context","Poverty","ACS_PCT_POV_ASIAN",0,-0.00589088836197612,0.00101883523143701,0.71,1,0.994126428899499,1.00101935442036
"T09","Economic context","Poverty","ACS_PCT_POV_BLACK",0.00141431165216801,0,0.00622699634147282,0.28,1.00141531226256,1,1.00624642438838
"T09","Economic context","Poverty","ACS_PCT_POV_HISPANIC",0,-0.0065620254817313,0.00161424028836143,0.63,1,0.993459457590972,1.00161554387556
"T09","Economic context","Poverty","ACS_PCT_POV_MULTI",0.000484939423690965,0,0.00996011280655291,0.41,1.00048505702582,1,1.01000987982124
"T09","Economic context","Poverty","ACS_PCT_POV_WHITE",0,-0.0163838694081472,0.0101320023234072,0.71,1,0.983749616182513,1.01018350485324
"T09","Economic context","Poverty","ACS_PCT_VET_POV_18_64",-0.00288920912013854,-0.0120600626341528,0,0.31,0.997114960627807,0.988012368454333,1
"T09","Economic context","Poverty","ACS_TOT_CIVIL_NONINST_POP_POV",2.85232114038183e-05,0,0.000127362529894105,0.48,1.00002852361819,1,1.00012737064085
"T09","Economic context","Poverty","ACS_TOT_CIVIL_POP_POV",0,0,6.99159600968288e-05,0.85,1,1,1.00006991840427
"T09","Economic context","Poverty","ACS_TOT_POP_POV",0,0,5.65607224265638e-06,0.91,1,1,1.00000565608824
"T09","Education","Attainment","AGE",-0.0241998639943702,-0.0457627813173102,-0.00736701023378711,0,0.976090604894179,0.95526854286042,0.992660059670561
"T09","Education","Attainment","SEX_FAC2",0,-0.07179412298962,0.245532572844709,0.5,1,0.930722490451891,1.27830192084261
"T09","Education","Attainment","BSBP_GROUPbsbp1",0,-0.0829949854809509,0.333108852693858,0.53,1,0.920355762350056,1.39529917227736
"T09","Education","Attainment","BSBP_GROUPbsbp2",0,-0.106235986298437,0.313594175888753,0.61,1,0.899212421224801,1.36833432079482
"T09","Education","Attainment","RACE_FAC3",-0.114561488071658,-0.644657019403767,0.0993957553301036,0.4,0.89175710430759,0.524842522041154,1.10450332615382
"T09","Education","Attainment","BSBP_GROUPbsbp3",-0.0180494484794198,-0.563553589194138,0.133348994263914,0.39,0.982112467189452,0.569182823836513,1.14264870659767
"T09","Education","Attainment","ETHN_FAC1",0,-0.307388163143161,1.0734876080829,0.63,1,0.735365103871035,2.92556495219441
"T09","Education","Attainment","RACE_FAC2",0,-1.03381319401101,0.187147253425971,0.53,1,0.355648215989957,1.20580483086989
"T09","Education","Attainment","RACE_FAC1",-2.1798100938481,-2.96922626999939,0,0.14,0.113062999961053,0.0513430206027862,1
"T09","Education","Attainment","ETHN_FAC0",0,-0.717427676577105,0.241655184003677,0.81,1,0.488005951953616,1.27335504391962
"T09","Education","Attainment","RACE_FAC0",-0.553796719111879,-1.38535820871167,0,0.12,0.574763447138755,0.250234147683913,1
"T09","Education","Attainment","SITEUtah",0.00916208053862354,-0.0386983570613101,0.288795100155062,0.43,1.00920418087585,0.96204085821507,1.33481819646465
"T09","Education","Attainment","RACE_FAC6",0,0,0.708146207309825,0.82,1,1,2.03022415331458
"T09","Education","Attainment","ACS_PCT_BACHELOR_DGR",0,0,0.0136923573110377,0.73,1,1,1.01378652694597
"T09","Education","Attainment","ACS_PCT_COLLEGE_ASSOCIATE_DGR",-0.00499920783881701,-0.020253546173698,0,0.46,0.995013267403257,0.979950179187372,1
"T09","Education","Attainment","ACS_PCT_GRADUATE_DGR",0,0,0.0131023498214865,0.75,1,1,1.01318856172159
"T09","Education","Attainment","ACS_PCT_HS_GRADUATE",0,-0.000236453333702848,0.00511688645062021,0.88,1,0.999763574619183,1.00513000007152
"T09","Education","Attainment","ACS_PCT_LT_HS",-0.0181737906226968,-0.0326430618720817,0,0.25,0.981990356812233,0.967883972633056,1
"T09","Education","Attainment","ACS_PCT_NO_WORK_NO_SCHL_16_19",-0.012858058799894,-0.036799654746668,0.000535796982853196,0.25,0.987224252871031,0.963869222629934,1.0005359405477
"T09","Education","Attainment","ACS_PCT_POSTHS_ED",0,0,0.000228439305577809,0.97,1,1,1.00022846539982
"T09","Education","Attainment","ACS_PCT_VET_BACHELOR",0.000348897659381326,0,0.00443652479616883,0.71,1.00034895853125,1,1.0044463807423
"T09","Education","Attainment","ACS_PCT_VET_COLLEGE",0,-0.00444640153701428,0.00106146251842582,0.72,1,0.995563469071318,1.00106202606914
"T09","Education","Attainment","ACS_PCT_VET_HS",0,-0.00547520108408189,0,0.68,1,0.994539760511006,1
"T09","Physical infrastructure","Environment","AGE",-0.0262345943748237,-0.0494604188666362,-0.00549133332881634,0.01,0.97410654288647,0.951742828450761,0.994523716481604
"T09","Physical infrastructure","Environment","SEX_FAC2",0,-0.0902429656173615,0.230596229421639,0.38,1,0.913709158390114,1.2593506480395
"T09","Physical infrastructure","Environment","BSBP_GROUPbsbp1",0,-0.247761138563446,0.43380362051739,0.38,1,0.780546363438522,1.54311580207667
"T09","Physical infrastructure","Environment","BSBP_GROUPbsbp2",0,-0.217907579597107,0.378828391574899,0.51,1,0.804199762698192,1.4605723677119
"T09","Physical infrastructure","Environment","RACE_FAC3",-0.326204900674493,-0.916191002102643,0,0.19,0.721657304213162,0.400039893897876,1
"T09","Physical infrastructure","Environment","BSBP_GROUPbsbp3",-0.0553820607735196,-0.554785816118019,0.183486855508986,0.3,0.946123602176359,0.574195231390523,1.20139917352726
"T09","Physical infrastructure","Environment","ETHN_FAC1",0,-0.575252272197529,0.67818395442478,0.48,1,0.56256293191726,1.97029633328495
"T09","Physical infrastructure","Environment","RACE_FAC2",-0.0223387737194293,-1.19732312394616,0.620644632249333,0.49,0.977908889097106,0.302001551577639,1.86012675313377
"T09","Physical infrastructure","Environment","RACE_FAC1",-2.68275796202869,-3.31010414355485,0,0.13,0.0683743200968284,0.0365123710276143,1
"T09","Physical infrastructure","Environment","ETHN_FAC0",0,-0.265618019427454,0.646587193611779,0.62,1,0.766731948280128,1.90901460174518
"T09","Physical infrastructure","Environment","RACE_FAC0",-0.67804672002501,-1.71940246751609,0,0.13,0.507607524269902,0.179173177725349,1
"T09","Physical infrastructure","Environment","SITEUtah",0.0324050794538052,-0.00836666841733775,0.304462560683757,0.39,1.03293584165622,0.991668234743975,1.35589609528159
"T09","Physical infrastructure","Environment","RACE_FAC6",0.462895971755431,0,1.16562738849061,0.48,1.58866806746934,1,3.20793487340528
"T09","Physical infrastructure","Housing","AGE",-0.00926642018222375,-0.0317438073484184,0,0.21,0.990776380783338,0.968754738135056,1
"T09","Physical infrastructure","Housing","SEX_FAC2",0,0,0.0203305474949005,0.92,1,1,1.02053862076458
"T09","Physical infrastructure","Housing","BSBP_GROUPbsbp1",0,-0.0162730023718955,0.0532794250404091,0.93,1,0.983858687632976,1.05472432033345
"T09","Physical infrastructure","Housing","BSBP_GROUPbsbp2",0,0,0.019894694179827,0.97,1,1,1.02009391254437
"T09","Physical infrastructure","Housing","RACE_FAC3",0,-0.327526045581614,0,0.71,1,0.720704519862694,1
"T09","Physical infrastructure","Housing","BSBP_GROUPbsbp3",0,-0.275618908633703,0,0.87,1,0.759102162926229,1
"T09","Physical infrastructure","Housing","ETHN_FAC1",0,0,0.225499859863579,0.94,1,1,1.25294885853261
"T09","Physical infrastructure","Housing","RACE_FAC2",0,-0.21528903536612,0,0.94,1,0.806308354863447,1
"T09","Physical infrastructure","Housing","RACE_FAC1",-0.412326456631957,-1.51032763635042,0,0.47,0.66210809118911,0.220837611675988,1
"T09","Physical infrastructure","Housing","ETHN_FAC0",0,0,0,1,1,1,1
"T09","Physical infrastructure","Housing","RACE_FAC0",0,-0.908380510909907,0,0.51,1,0.403176635767206,1
"T09","Physical infrastructure","Housing","SITEUtah",0,0,0.0142553482718734,0.96,1,1,1.0143574402913
"T09","Physical infrastructure","Housing","RACE_FAC6",0,0,0,1,1,1,1
"T09","Physical infrastructure","Housing","ACS_MDN_OWNER_COST_MORTGAGE",0.00015872496464334,0,0.000335107217121577,0.42,1.00015873756212,1,1.00033516337182
"T09","Physical infrastructure","Housing","ACS_MDN_OWNER_COST_NO_MORTG",0,0,0.000298497664537614,0.88,1,1,1.0002985422194
"T09","Physical infrastructure","Housing","ACS_MEDIAN_HOME_VALUE",0,0,1.00063342315896e-06,0.69,1,1,1.00000100063392
"T09","Physical infrastructure","Housing","ACS_MEDIAN_RENT",0,0,0.000376945249149688,0.75,1,1,1.00037701630194
"T09","Physical infrastructure","Housing","ACS_MEDIAN_YEAR_BUILT",0,-0.000144554397956772,0,0.8,1,0.999855456049527,1
"T09","Physical infrastructure","Housing","ACS_PCT_10UNITS",0,-0.000376360082834593,0,0.97,1,0.999623710731737,1
"T09","Physical infrastructure","Housing","ACS_PCT_1UP_OWNER_1ROOM",0,0,0.016472577991626,0.87,1,1,1.01660899894334
"T09","Physical infrastructure","Housing","ACS_PCT_1UP_PERS_1ROOM",0,0,0.00953840135868031,0.93,1,1,1.00958403689019
"T09","Physical infrastructure","Housing","ACS_PCT_1UP_RENT_1ROOM",0,0,0.0227636702003212,0.75,1,1,1.02302473974428
"T09","Physical infrastructure","Housing","ACS_PCT_GRP_QRT",0,-0.0185590239657971,0,0.91,1,0.981612134240836,1
"T09","Physical infrastructure","Housing","ACS_PCT_HU_BOT_TANK_LP_GAS",0,0,0.000516232111479835,0.96,1,1,1.00051636538221
"T09","Physical infrastructure","Housing","ACS_PCT_HU_BUILT_1979",0,-0.000484148593897987,0,0.95,1,0.999515968587121,1
"T09","Physical infrastructure","Housing","ACS_PCT_HU_COAL",0,-1.26359490743496,0,0.8,1,0.282636147218051,1
"T09","Physical infrastructure","Housing","ACS_PCT_HU_ELEC",0,-0.00606507543975347,0,0.84,1,0.993953280002496,1
"T09","Physical infrastructure","Housing","ACS_PCT_HU_KITCHEN",0,-0.0254306480350236,0,0.81,1,0.974889987157579,1
"T09","Physical infrastructure","Housing","ACS_PCT_HU_MOBILE_HOME",0,0,0.000102888907762823,0.96,1,1,1.00010289420101
"T09","Physical infrastructure","Housing","ACS_PCT_HU_NO_FUEL",0,-0.138536576578093,0,0.69,1,0.870631405969113,1
"T09","Physical infrastructure","Housing","ACS_PCT_HU_OIL",0,0,0,0.98,1,1,1
"T09","Physical infrastructure","Housing","ACS_PCT_HU_OTHER",0,-0.12094596117024,0,0.7,1,0.886081841124899,1
"T09","Physical infrastructure","Housing","ACS_PCT_HU_PLUMBING",0,-0.0125508187471144,0,0.89,1,0.987527614302593,1
"T09","Physical infrastructure","Housing","ACS_PCT_HU_SOLAR",0,0,0.00145806806582487,0.97,1,1,1.00145913156389
"T09","Physical infrastructure","Housing","ACS_PCT_HU_UTILITY_GAS",0,0,0.00299978729887937,0.88,1,1,1.00300429116322
"T09","Physical infrastructure","Housing","ACS_PCT_HU_WOOD",0,-0.0199130694698719,0,0.89,1,0.980283886200804,1
"T09","Physical infrastructure","Housing","ACS_PCT_OWNER_HU",0,0,0.0063573991652208,0.62,1,1,1.00637765031944
"T09","Physical infrastructure","Housing","ACS_PCT_OWNER_HU_CHILD",0,0,0.00500690259274337,0.86,1,1,1.00501945807548
"T09","Physical infrastructure","Housing","ACS_PCT_OWNER_HU_COST_30PCT",0,-0.0123710555904397,0,0.8,1,0.987705151340674,1
"T09","Physical infrastructure","Housing","ACS_PCT_OWNER_HU_COST_50PCT",0,-0.00210768897255761,0,0.96,1,0.99789453064415,1
"T09","Physical infrastructure","Housing","ACS_PCT_RENTER_HU",0,-1.85190682265004e-07,0,0.79,1,0.999999814809335,1
"T09","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_ABOVE65",0,0,0,0.98,1,1,1
"T09","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_CHILD",0,-0.000144189269388647,0,0.96,1,0.999855821125384,1
"T09","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_COST_30PCT",0,0,0.000862575442302627,0.95,1,1,1.00086294756749
"T09","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_COST_50PCT",0,0,0,0.98,1,1,1
"T09","Physical infrastructure","Housing","ACS_PCT_VACANT_HU",0,0,0,0.99,1,1,1
"T09","Physical infrastructure","Housing","ACS_TOT_HU",0,0,6.36870423120173e-05,0.88,1,1,1.00006368907037
"T09","Physical infrastructure","Internet connectivity","AGE",-0.0140498460747771,-0.0386409762586735,0,0.14,0.986048392395957,0.9620960624755,1
"T09","Physical infrastructure","Internet connectivity","SEX_FAC2",0,0,0.185488875724394,0.81,1,1,1.20380680822194
"T09","Physical infrastructure","Internet connectivity","BSBP_GROUPbsbp1",0,-0.0192319588906174,0.27159094103444,0.77,1,0.980951795360545,1.31205018563226
"T09","Physical infrastructure","Internet connectivity","BSBP_GROUPbsbp2",0,0,0.151859142761258,0.89,1,1,1.16399626758413
"T09","Physical infrastructure","Internet connectivity","RACE_FAC3",0,-0.442462380300221,0,0.67,1,0.642452509384037,1
"T09","Physical infrastructure","Internet connectivity","BSBP_GROUPbsbp3",0,-0.349854098747672,0,0.7,1,0.704790912094278,1
"T09","Physical infrastructure","Internet connectivity","ETHN_FAC1",0,-0.306259016333132,0.213748238022416,0.85,1,0.736195907993919,1.23831085595559
"T09","Physical infrastructure","Internet connectivity","RACE_FAC2",0,-0.468631012269966,0,0.77,1,0.625858474653511,1
"T09","Physical infrastructure","Internet connectivity","RACE_FAC1",-0.977896294581855,-2.03162999501629,0,0.28,0.376101473910201,0.131121619280409,1
"T09","Physical infrastructure","Internet connectivity","ETHN_FAC0",0,-0.102101456115837,0,0.96,1,0.902937938445518,1
"T09","Physical infrastructure","Internet connectivity","RACE_FAC0",-0.122193340217593,-0.951181575148552,0,0.38,0.884977250267011,0.38628432973437,1
"T09","Physical infrastructure","Internet connectivity","SITEUtah",0,0,0.0896023229562102,0.9,1,1,1.09373924221941
"T09","Physical infrastructure","Internet connectivity","RACE_FAC6",0,0,0.127248272221478,0.97,1,1,1.13569894528273
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_BROADBAND",0,0,0.00268155773431712,0.95,1,1,1.00268515632615
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_BROADBAND_ANY",0,0,0.000382661573970763,0.97,1,1,1.00038273479825
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_BROADBAND_ONLY",0,-0.015478154863497,0,0.87,1,0.984641016134198,1
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_CELLULAR",0,0,0,0.99,1,1,1
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_CELLULAR_ONLY",0,-0.016688749423488,0,0.86,1,0.983449736300454,1
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_DIAL_INTERNET_ONLY",0,0,0.120098548500851,0.89,1,1,1.12760797017901
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_INTERNET",0,0,0.00900336084939998,0.94,1,1,1.00904401301313
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_INTERNET_NO_SUBS",0,-0.0116511105948036,0.0272027134509655,0.87,1,0.988416500757047,1.02757608514631
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_NO_COMP_DEV",-0.0188417543811206,-0.0436829059419534,0,0.48,0.981334641864052,0.957257450002081,1
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_NO_INTERNET",0,-0.0334893245721612,0,0.75,1,0.967065235011429,1
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_OTHER_COMP",0,-0.0162754364581658,0.00791882428522342,0.88,1,0.983856292838967,1.00795026110034
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_OTHER_COMP_ONLY",0,0,1.48300436488825,0.88,1,1,4.40616353836966
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_PC",0.00130154772157614,0,0.016022867125869,0.67,1.00130239510241,1,1.01615192161431
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_PC_ONLY",0,-0.0166950035912767,0,0.91,1,0.983443585660025,1
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SAT_INTERNET",0,-0.00538055765862179,0.0106021296771917,0.81,1,0.994633891615071,1.01065853140395
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SMARTPHONE",0.00590262444919224,0,0.0317101958752256,0.38,1.00592007926306,1,1.03221832082772
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SMARTPHONE_ONLY",0,-0.0175468346783678,0,0.8,1,0.982606214541369,1
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_TABLET",0.00592092752594594,0,0.0155557096561403,0.44,1.00593849086397,1,1.01567732951701
"T09","Physical infrastructure","Internet connectivity","ACS_PCT_HH_TABLET_ONLY",0,0,0.0513505636261417,0.89,1,1,1.05269186408264
"T09","Physical infrastructure","Migration","AGE",-0.0231991373512596,-0.0433119753863994,-0.000505399469079946,0.03,0.977067893686493,0.957612591902238,0.999494728223719
"T09","Physical infrastructure","Migration","SEX_FAC2",0,-0.102154674010443,0.266231546751599,0.57,1,0.902889887268077,1.30503720083013
"T09","Physical infrastructure","Migration","BSBP_GROUPbsbp1",0,-0.0733473907416282,0.318163395248008,0.53,1,0.929277951389803,1.37460084612517
"T09","Physical infrastructure","Migration","BSBP_GROUPbsbp2",0,-0.168144667354342,0.306485420902435,0.54,1,0.84523154842754,1.35864165956355
"T09","Physical infrastructure","Migration","RACE_FAC3",-0.274851848941726,-0.836792587184932,0,0.08,0.759684662975095,0.433097420280719,1
"T09","Physical infrastructure","Migration","BSBP_GROUPbsbp3",-0.0071977021000591,-0.403545519104391,0.117463833776898,0.46,0.992828139320915,0.667947621729468,1.12464095519252
"T09","Physical infrastructure","Migration","ETHN_FAC1",0,-0.410994281378157,0.259403846400041,0.65,1,0.662990722983117,1.29615714754382
"T09","Physical infrastructure","Migration","RACE_FAC2",0,-1.05018972043407,0,0.61,1,0.3498713650669,1
"T09","Physical infrastructure","Migration","RACE_FAC1",-2.36427779396021,-3.09391887193057,0,0.12,0.0940171756276505,0.0453239870161826,1
"T09","Physical infrastructure","Migration","ETHN_FAC0",0,-0.225081597222717,0.517916919571935,0.77,1,0.798451064711863,1.67852749763712
"T09","Physical infrastructure","Migration","RACE_FAC0",-0.564739600847294,-1.28709001994916,0,0.11,0.568508166529463,0.276072982202747,1
"T09","Physical infrastructure","Migration","SITEUtah",0.00795238900437869,-0.0731967801414,0.339745149739385,0.38,1.00798409323555,0.929417921040033,1.40458958492484
"T09","Physical infrastructure","Migration","RACE_FAC6",0,0,0.920545340025316,0.59,1,1,2.51065917961505
"T09","Physical infrastructure","Migration","ACS_PCT_DIF_STATE",0,-0.0256451418521432,0.0129785782462327,0.63,1,0.974680901707531,1.01306316553768
"T09","Physical infrastructure","Migration","ACS_PCT_IN_COUNTY_MOVE",0,-0.005145291990928,0.0273771602599531,0.47,1,0.994867922350312,1.0277553581517
"T09","Physical infrastructure","Migration","ACS_PCT_IN_STATE_MOVE",0,-0.041527287207727,0.00935080500786009,0.62,1,0.959323157734035,1.00939466037275
